time,entityID,position,atDestination,Activity,Language
Text:32506429050000,Text:Postman,de.nec.nle.siafu.model.Position:40.1052289451754#-28.91848322469712,BooleanType:false,Text:Walking,Text:Russian
Text:32506429050000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506429380000,Text:Blanch,de.nec.nle.siafu.model.Position:32.33753282051072#-21.077870999140146,BooleanType:true,Text:Walking,Text:English
Text:32506429380000,Text:Wukong,de.nec.nle.siafu.model.Position:29.61174260428399#-33.73917290951732,BooleanType:true,Text:Walking,Text:English
Text:32506429380000,Text:Sheila,de.nec.nle.siafu.model.Position:30.79202686901788#-37.830555351626955,BooleanType:true,Text:Walking,Text:Spanish
Text:32506429380000,Text:Florante,de.nec.nle.siafu.model.Position:21.03182731008232#-30.19268183318841,BooleanType:true,Text:Walking,Text:English
Text:32506429380000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506429380000,Text:Yanyan,de.nec.nle.siafu.model.Position:4.471172162743432#2.480611337907945,BooleanType:true,Text:Walking,Text:English
Text:32506429380000,Text:Meena,de.nec.nle.siafu.model.Position:16.75547619402863#-7.642987409947249,BooleanType:true,Text:Walking,Text:English
Text:32506429380000,Text:Farda,de.nec.nle.siafu.model.Position:20.639692846343664#-15.352311906087568,BooleanType:true,Text:Walking,Text:Spanish
Text:32506429380000,Text:Postman,de.nec.nle.siafu.model.Position:39.46495498325415#-33.63663466123219,BooleanType:false,Text:Walking,Text:Russian
Text:32506429380000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506429710000,Text:Blanch,de.nec.nle.siafu.model.Position:30.501209178624087#-20.288266918951553,BooleanType:true,Text:Walking,Text:English
Text:32506429710000,Text:Wukong,de.nec.nle.siafu.model.Position:30.744835934746995#-34.66401280874538,BooleanType:true,Text:Walking,Text:English
Text:32506429710000,Text:Sheila,de.nec.nle.siafu.model.Position:29.213515727131238#-36.59442002143837,BooleanType:true,Text:Walking,Text:Spanish
Text:32506429710000,Text:Florante,de.nec.nle.siafu.model.Position:22.774400951968957#-31.144660913377,BooleanType:true,Text:Walking,Text:English
Text:32506429710000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506429710000,Text:Yanyan,de.nec.nle.siafu.model.Position:4.682109662743436#2.845955087907946,BooleanType:true,Text:Walking,Text:English
Text:32506429710000,Text:Meena,de.nec.nle.siafu.model.Position:16.482003590220756#-7.755722266293741,BooleanType:true,Text:Walking,Text:English
Text:32506429710000,Text:Farda,de.nec.nle.siafu.model.Position:22.311953988230293#-16.426072236276156,BooleanType:true,Text:Walking,Text:Spanish
Text:32506429710000,Text:Postman,de.nec.nle.siafu.model.Position:38.44968102133291#-39.00428609776728,BooleanType:false,Text:Walking,Text:Russian
Text:32506429710000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506430040000,Text:Blanch,de.nec.nle.siafu.model.Position:28.73519803673745#-19.376881588762966,BooleanType:true,Text:Walking,Text:English
Text:32506430040000,Text:Wukong,de.nec.nle.siafu.model.Position:31.581019161402125#-35.742181314319936,BooleanType:true,Text:Walking,Text:English
Text:32506430040000,Text:Sheila,de.nec.nle.siafu.model.Position:27.705422396668233#-36.3190801222103,BooleanType:true,Text:Walking,Text:Spanish
Text:32506430040000,Text:Florante,de.nec.nle.siafu.model.Position:22.98544376339258#-31.861893844337523,BooleanType:true,Text:Walking,Text:English
Text:32506430040000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506430040000,Text:Yanyan,de.nec.nle.siafu.model.Position:5.713570285590691#2.466926725986898,BooleanType:true,Text:Walking,Text:English
Text:32506430040000,Text:Meena,de.nec.nle.siafu.model.Position:15.770890571181376#-7.182771548026199,BooleanType:true,Text:Walking,Text:English
Text:32506430040000,Text:Farda,de.nec.nle.siafu.model.Position:23.10903961107755#-17.211038098197204,BooleanType:true,Text:Walking,Text:Spanish
Text:32506430040000,Text:Postman,de.nec.nle.siafu.model.Position:32.64358936901788#-34.62364910162695,BooleanType:false,Text:Walking,Text:Russian
Text:32506430040000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506430370000,Text:Blanch,de.nec.nle.siafu.model.Position:26.875436894850814#-18.62787125857438,BooleanType:true,Text:Walking,Text:English
Text:32506430370000,Text:Wukong,de.nec.nle.siafu.model.Position:32.104632180441506#-36.63988203258748,BooleanType:true,Text:Walking,Text:English
Text:32506430370000,Text:Sheila,de.nec.nle.siafu.model.Position:29.21362103855487#-37.676996702398895,BooleanType:true,Text:Walking,Text:Spanish
Text:32506430370000,Text:Florante,de.nec.nle.siafu.model.Position:21.008495121505945#-31.315852264148937,BooleanType:true,Text:Walking,Text:English
Text:32506430370000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506430370000,Text:Yanyan,de.nec.nle.siafu.model.Position:7.432706427477321#1.474353895798309,BooleanType:true,Text:Walking,Text:English
Text:32506430370000,Text:Meena,de.nec.nle.siafu.model.Position:16.54453869402863#-8.008331159947247,BooleanType:true,Text:Walking,Text:English
Text:32506430370000,Text:Farda,de.nec.nle.siafu.model.Position:24.828175752964185#-18.203610928385793,BooleanType:true,Text:Walking,Text:Spanish
Text:32506430370000,Text:Postman,de.nec.nle.siafu.model.Position:36.15942499186513#-30.699739963548005,BooleanType:false,Text:Walking,Text:Russian
Text:32506430370000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506430700000,Text:Blanch,de.nec.nle.siafu.model.Position:25.36734356438781#-18.352531359346315,BooleanType:true,Text:Walking,Text:English
Text:32506430700000,Text:Wukong,de.nec.nle.siafu.model.Position:32.784530303288754#-37.62781664450853,BooleanType:true,Text:Walking,Text:English
Text:32506430700000,Text:Sheila,de.nec.nle.siafu.model.Position:31.026507180441506#-38.50719453258748,BooleanType:true,Text:Walking,Text:Spanish
Text:32506430700000,Text:Florante,de.nec.nle.siafu.model.Position:19.336233979619315#-30.242091933960346,BooleanType:true,Text:Walking,Text:English
Text:32506430700000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506430700000,Text:Yanyan,de.nec.nle.siafu.model.Position:7.471804031285199#1.1811512521448009,BooleanType:true,Text:Walking,Text:English
Text:32506430700000,Text:Meena,de.nec.nle.siafu.model.Position:15.747453071181376#-7.223365298026199,BooleanType:true,Text:Walking,Text:English
Text:32506430700000,Text:Farda,de.nec.nle.siafu.model.Position:26.570749394850814#-19.155590008574382,BooleanType:true,Text:Walking,Text:Spanish
Text:32506430700000,Text:Postman,de.nec.nle.siafu.model.Position:39.855088529943885#-27.90804765008308,BooleanType:false,Text:Walking,Text:Russian
Text:32506430700000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506431030000,Text:Blanch,de.nec.nle.siafu.model.Position:23.62476992250118#-17.40055227915773,BooleanType:true,Text:Walking,Text:English
Text:32506431030000,Text:Wukong,de.nec.nle.siafu.model.Position:33.76911592613601#-38.08803250642957,BooleanType:true,Text:Walking,Text:English
Text:32506431030000,Text:Sheila,de.nec.nle.siafu.model.Position:32.65189332232814#-39.662142362776066,BooleanType:true,Text:Walking,Text:Spanish
Text:32506431030000,Text:Florante,de.nec.nle.siafu.model.Position:18.63289835677206#-29.2947510720393,BooleanType:true,Text:Walking,Text:English
Text:32506431030000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506431030000,Text:Yanyan,de.nec.nle.siafu.model.Position:7.9953117389009485#1.3660272148377857,BooleanType:true,Text:Walking,Text:English
Text:32506431030000,Text:Meena,de.nec.nle.siafu.model.Position:15.012902552141995#-6.69100832975866,BooleanType:true,Text:Walking,Text:English
Text:32506431030000,Text:Farda,de.nec.nle.siafu.model.Position:28.1413778291217#-19.683538801455953,BooleanType:true,Text:Walking,Text:Spanish
Text:32506431030000,Text:Postman,de.nec.nle.siafu.model.Position:28.977350432929576#-18.596553945109463,BooleanType:false,Text:Walking,Text:Russian
Text:32506431030000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506431360000,Text:Blanch,de.nec.nle.siafu.model.Position:21.96816888442242#-16.660588342622646,BooleanType:true,Text:Walking,Text:English
Text:32506431360000,Text:Wukong,de.nec.nle.siafu.model.Position:33.089217803288754#-37.10009789450852,BooleanType:true,Text:Walking,Text:English
Text:32506431360000,Text:Sheila,de.nec.nle.siafu.model.Position:33.48807654898327#-40.740310868350626,BooleanType:true,Text:Walking,Text:Spanish
Text:32506431360000,Text:Florante,de.nec.nle.siafu.model.Position:20.586409498658696#-29.88138640222789,BooleanType:true,Text:Walking,Text:English
Text:32506431360000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506431360000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.550139654132451#0.8833103902237536,BooleanType:true,Text:Walking,Text:English
Text:32506431360000,Text:Meena,de.nec.nle.siafu.model.Position:16.68516369402863#-7.764768659947247,BooleanType:true,Text:Walking,Text:English
Text:32506431360000,Text:Farda,de.nec.nle.siafu.model.Position:29.32912355577683#-20.15280105703051,BooleanType:true,Text:Walking,Text:Spanish
Text:32506431360000,Text:Postman,de.nec.nle.siafu.model.Position:38.12796436901788#-25.124711601626956,BooleanType:false,Text:Walking,Text:Russian
Text:32506431360000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506431690000,Text:Blanch,de.nec.nle.siafu.model.Position:22.22598138442242#-16.214057092622646,BooleanType:true,Text:Walking,Text:English
Text:32506431690000,Text:Wukong,de.nec.nle.siafu.model.Position:34.12845582232814#-37.10473611277607,BooleanType:true,Text:Walking,Text:English
Text:32506431690000,Text:Sheila,de.nec.nle.siafu.model.Position:35.3478376908699#-41.489321198539216,BooleanType:true,Text:Walking,Text:Spanish
Text:32506431690000,Text:Florante,de.nec.nle.siafu.model.Position:22.305545640545326#-30.873959232416475,BooleanType:true,Text:Walking,Text:English
Text:32506431690000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506431690000,Text:Yanyan,de.nec.nle.siafu.model.Position:6.870101116053696#1.5826805767588326,BooleanType:true,Text:Walking,Text:English
Text:32506431690000,Text:Meena,de.nec.nle.siafu.model.Position:16.435128590220756#-7.83690976629374,BooleanType:true,Text:Walking,Text:English
Text:32506431690000,Text:Farda,de.nec.nle.siafu.model.Position:30.47787699004771#-21.41143734991208,BooleanType:true,Text:Walking,Text:Spanish
Text:32506431690000,Text:Postman,de.nec.nle.siafu.model.Position:36.15143697282575#-28.908976745280462,BooleanType:false,Text:Walking,Text:Russian
Text:32506431690000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506432020000,Text:Blanch,de.nec.nle.siafu.model.Position:20.874067846343664#-14.946374406087568,BooleanType:true,Text:Walking,Text:English
Text:32506432020000,Text:Wukong,de.nec.nle.siafu.model.Position:35.48026404898327#-37.28984211835063,BooleanType:true,Text:Walking,Text:English
Text:32506432020000,Text:Sheila,de.nec.nle.siafu.model.Position:36.2307906061014#-41.40372552315324,BooleanType:true,Text:Walking,Text:Spanish
Text:32506432020000,Text:Florante,de.nec.nle.siafu.model.Position:24.071556782431962#-31.78534456260506,BooleanType:true,Text:Walking,Text:English
Text:32506432020000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506432020000,Text:Yanyan,de.nec.nle.siafu.model.Position:6.784128512245822#1.7946957204123422,BooleanType:true,Text:Walking,Text:English
Text:32506432020000,Text:Meena,de.nec.nle.siafu.model.Position:15.255160259757751#-6.9932573670656755,BooleanType:true,Text:Walking,Text:English
Text:32506432020000,Text:Farda,de.nec.nle.siafu.model.Position:31.157775112894974#-22.39937196183313,BooleanType:true,Text:Walking,Text:Spanish
Text:32506432020000,Text:Postman,de.nec.nle.siafu.model.Position:40.11374352133291#-36.122129847767276,BooleanType:false,Text:Walking,Text:Russian
Text:32506432020000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506432350000,Text:Blanch,de.nec.nle.siafu.model.Position:22.069590969190912#-15.04124651800862,BooleanType:true,Text:Walking,Text:English
Text:32506432350000,Text:Wukong,de.nec.nle.siafu.model.Position:35.425506341367516#-36.662843081043604,BooleanType:true,Text:Walking,Text:English
Text:32506432350000,Text:Sheila,de.nec.nle.siafu.model.Position:35.55089248325415#-40.41579091123219,BooleanType:true,Text:Walking,Text:Spanish
Text:32506432350000,Text:Florante,de.nec.nle.siafu.model.Position:25.267079905279218#-31.88021667452611,BooleanType:true,Text:Walking,Text:English
Text:32506432350000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506432350000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.159479550324576#0.5676067838772614,BooleanType:true,Text:Walking,Text:English
Text:32506432350000,Text:Meena,de.nec.nle.siafu.model.Position:14.919152552141995#-6.85338332975866,BooleanType:true,Text:Walking,Text:English
Text:32506432350000,Text:Farda,de.nec.nle.siafu.model.Position:30.704579905279218#-22.462466674526112,BooleanType:true,Text:Walking,Text:Spanish
Text:32506432350000,Text:Postman,de.nec.nle.siafu.model.Position:37.79343102133291#-40.14091109776727,BooleanType:false,Text:Walking,Text:Russian
Text:32506432350000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506432680000,Text:Blanch,de.nec.nle.siafu.model.Position:22.483688572998794#-14.684949161662125,BooleanType:true,Text:Walking,Text:English
Text:32506432680000,Text:Wukong,de.nec.nle.siafu.model.Position:34.073592803288754#-35.39516039450852,BooleanType:true,Text:Walking,Text:English
Text:32506432680000,Text:Sheila,de.nec.nle.siafu.model.Position:33.948943841367516#-39.220249331043604,BooleanType:true,Text:Walking,Text:Spanish
Text:32506432680000,Text:Florante,de.nec.nle.siafu.model.Position:26.970555943357972#-32.53899311106119,BooleanType:true,Text:Walking,Text:English
Text:32506432680000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506432680000,Text:Yanyan,de.nec.nle.siafu.model.Position:7.651526635093074#1.1315111084912957,BooleanType:true,Text:Walking,Text:English
Text:32506432680000,Text:Meena,de.nec.nle.siafu.model.Position:16.239745882605#-7.453473228986724,BooleanType:true,Text:Walking,Text:English
Text:32506432680000,Text:Farda,de.nec.nle.siafu.model.Position:28.98544376339258#-21.469893844337523,BooleanType:true,Text:Walking,Text:Spanish
Text:32506432680000,Text:Postman,de.nec.nle.siafu.model.Position:33.13577686901788#-33.77118035162695,BooleanType:false,Text:Walking,Text:Russian
Text:32506432680000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506433010000,Text:Blanch,de.nec.nle.siafu.model.Position:23.9917819034618#-14.96028906089019,BooleanType:true,Text:Walking,Text:English
Text:32506433010000,Text:Wukong,de.nec.nle.siafu.model.Position:33.393694680441506#-34.40722578258748,BooleanType:true,Text:Walking,Text:English
Text:32506433010000,Text:Sheila,de.nec.nle.siafu.model.Position:32.01887019948088#-38.59302025085502,BooleanType:true,Text:Walking,Text:Spanish
Text:32506433010000,Text:Florante,de.nec.nle.siafu.model.Position:28.80687958524461#-33.328597191249784,BooleanType:true,Text:Walking,Text:English
Text:32506433010000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506433010000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.643889654132451#1.0456853902237526,BooleanType:true,Text:Walking,Text:English
Text:32506433010000,Text:Meena,de.nec.nle.siafu.model.Position:16.771136297836506#-7.976783803600757,BooleanType:true,Text:Walking,Text:English
Text:32506433010000,Text:Farda,de.nec.nle.siafu.model.Position:27.195995121505945#-20.599102264148936,BooleanType:true,Text:Walking,Text:Spanish
Text:32506433010000,Text:Postman,de.nec.nle.siafu.model.Position:35.45608936901788#-29.752399101626956,BooleanType:false,Text:Walking,Text:Russian
Text:32506433010000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506433340000,Text:Blanch,de.nec.nle.siafu.model.Position:24.2495944034618#-14.51375781089019,BooleanType:true,Text:Walking,Text:English
Text:32506433340000,Text:Wukong,de.nec.nle.siafu.model.Position:35.34720582232814#-34.99386111277607,BooleanType:true,Text:Walking,Text:English
Text:32506433340000,Text:Sheila,de.nec.nle.siafu.model.Position:30.04192155759425#-38.046978670666434,BooleanType:true,Text:Walking,Text:Spanish
Text:32506433340000,Text:Florante,de.nec.nle.siafu.model.Position:30.502578227131238#-34.36176377143836,BooleanType:true,Text:Walking,Text:English
Text:32506433340000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506433340000,Text:Yanyan,de.nec.nle.siafu.model.Position:10.089553192211213#-0.059622296311324874,BooleanType:true,Text:Walking,Text:English
Text:32506433340000,Text:Meena,de.nec.nle.siafu.model.Position:16.560198797836506#-8.342127553600758,BooleanType:true,Text:Walking,Text:English
Text:32506433340000,Text:Farda,de.nec.nle.siafu.model.Position:25.51595658342719#-19.89973207761385,BooleanType:true,Text:Walking,Text:Spanish
Text:32506433340000,Text:Postman,de.nec.nle.siafu.model.Position:38.68289759567301#-26.690005107201515,BooleanType:false,Text:Walking,Text:Russian
Text:32506433340000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506433670000,Text:Blanch,de.nec.nle.siafu.model.Position:25.859320441540554#-15.334909247425266,BooleanType:true,Text:Walking,Text:English
Text:32506433670000,Text:Wukong,de.nec.nle.siafu.model.Position:36.83196696421477#-36.39237144296465,BooleanType:true,Text:Walking,Text:English
Text:32506433670000,Text:Sheila,de.nec.nle.siafu.model.Position:28.377543123323363#-37.68140487778486,BooleanType:true,Text:Walking,Text:Spanish
Text:32506433670000,Text:Florante,de.nec.nle.siafu.model.Position:31.98733936901788#-35.760274101626955,BooleanType:true,Text:Walking,Text:English
Text:32506433670000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506433670000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.42517475794033#0.30595149657024656,BooleanType:true,Text:Walking,Text:English
Text:32506433670000,Text:Meena,de.nec.nle.siafu.model.Position:16.50554640164438#-8.797705197254265,BooleanType:true,Text:Walking,Text:English
Text:32506433670000,Text:Farda,de.nec.nle.siafu.model.Position:25.476858979619315#-19.606529433960347,BooleanType:true,Text:Walking,Text:Spanish
Text:32506433670000,Text:Postman,de.nec.nle.siafu.model.Position:27.414499394850814#-17.694215008574382,BooleanType:false,Text:Walking,Text:Russian
Text:32506433670000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506434000000,Text:Blanch,de.nec.nle.siafu.model.Position:27.62533158342719#-16.246294577613853,BooleanType:true,Text:Walking,Text:English
Text:32506434000000,Text:Wukong,de.nec.nle.siafu.model.Position:38.2932906061014#-37.83147552315324,BooleanType:true,Text:Walking,Text:English
Text:32506434000000,Text:Sheila,de.nec.nle.siafu.model.Position:30.09667926521#-38.67397770797345,BooleanType:true,Text:Walking,Text:Spanish
Text:32506434000000,Text:Florante,de.nec.nle.siafu.model.Position:31.88581197282575#-36.29703924528046,BooleanType:true,Text:Walking,Text:English
Text:32506434000000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506434000000,Text:Yanyan,de.nec.nle.siafu.model.Position:9.54260798459546#-0.28509200900431075,BooleanType:true,Text:Walking,Text:English
Text:32506434000000,Text:Meena,de.nec.nle.siafu.model.Position:17.888674835915268#-9.650403990135837,BooleanType:true,Text:Walking,Text:English
Text:32506434000000,Text:Farda,de.nec.nle.siafu.model.Position:27.172557621505945#-20.639696014148935,BooleanType:true,Text:Walking,Text:Spanish
Text:32506434000000,Text:Postman,de.nec.nle.siafu.model.Position:38.56560478424938#-25.81039717624099,BooleanType:false,Text:Walking,Text:Russian
Text:32506434000000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506434330000,Text:Blanch,de.nec.nle.siafu.model.Position:29.321030225313827#-17.279461157802444,BooleanType:true,Text:Walking,Text:English
Text:32506434330000,Text:Wukong,de.nec.nle.siafu.model.Position:39.59832914418016#-39.180345709688325,BooleanType:true,Text:Walking,Text:English
Text:32506434330000,Text:Sheila,de.nec.nle.siafu.model.Position:32.073627907096636#-39.220019288162035,BooleanType:true,Text:Walking,Text:Spanish
Text:32506434330000,Text:Florante,de.nec.nle.siafu.model.Position:29.90886333093912#-35.75099766509187,BooleanType:true,Text:Walking,Text:English
Text:32506434330000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506434330000,Text:Yanyan,de.nec.nle.siafu.model.Position:9.237815173171832#0.26976592195621585,BooleanType:true,Text:Walking,Text:English
Text:32506434330000,Text:Meena,de.nec.nle.siafu.model.Position:16.79467910926013#-9.018766734561282,BooleanType:true,Text:Walking,Text:English
Text:32506434330000,Text:Farda,de.nec.nle.siafu.model.Position:27.56332303673745#-21.406569088762964,BooleanType:true,Text:Walking,Text:Spanish
Text:32506434330000,Text:Postman,de.nec.nle.siafu.model.Position:36.64372978424938#-29.139084676240987,BooleanType:false,Text:Walking,Text:Russian
Text:32506434330000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506434660000,Text:Blanch,de.nec.nle.siafu.model.Position:29.688358140545326#-18.086927982416473,BooleanType:true,Text:Walking,Text:English
Text:32506434660000,Text:Wukong,de.nec.nle.siafu.model.Position:40.903367682258924#-40.529215896223405,BooleanType:true,Text:Walking,Text:English
Text:32506434660000,Text:Sheila,de.nec.nle.siafu.model.Position:33.30824863375177#-39.608094043736585,BooleanType:true,Text:Walking,Text:Spanish
Text:32506434660000,Text:Florante,de.nec.nle.siafu.model.Position:28.713340208091864#-35.656125553170824,BooleanType:true,Text:Walking,Text:English
Text:32506434660000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506434660000,Text:Yanyan,de.nec.nle.siafu.model.Position:7.792151635093074#1.3750736084912987,BooleanType:true,Text:Walking,Text:English
Text:32506434660000,Text:Meena,de.nec.nle.siafu.model.Position:17.35728442068376#-9.127093415521804,BooleanType:true,Text:Walking,Text:English
Text:32506434660000,Text:Farda,de.nec.nle.siafu.model.Position:27.649295640545326#-21.618584232416474,BooleanType:true,Text:Walking,Text:Spanish
Text:32506434660000,Text:Postman,de.nec.nle.siafu.model.Position:40.44186852133291#-35.55381734776728,BooleanType:false,Text:Walking,Text:Russian
Text:32506434660000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506434990000,Text:Blanch,de.nec.nle.siafu.model.Position:28.9616903291217#-18.262757551455955,BooleanType:true,Text:Walking,Text:English
Text:32506434990000,Text:Wukong,de.nec.nle.siafu.model.Position:40.48927007845105#-40.88551325256989,BooleanType:true,Text:Walking,Text:English
Text:32506434990000,Text:Sheila,de.nec.nle.siafu.model.Position:34.808564568022646#-40.257824086618164,BooleanType:true,Text:Walking,Text:Spanish
Text:32506434990000,Text:Florante,de.nec.nle.siafu.model.Position:27.674102189052483#-35.651487334903294,BooleanType:true,Text:Walking,Text:English
Text:32506434990000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506434990000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.948682465556079#0.49082745926323135,BooleanType:true,Text:Walking,Text:English
Text:32506434990000,Text:Meena,de.nec.nle.siafu.model.Position:16.86499160926013#-8.89698548456128,BooleanType:true,Text:Walking,Text:English
Text:32506434990000,Text:Farda,de.nec.nle.siafu.model.Position:28.375963451968957#-21.442754663377,BooleanType:true,Text:Walking,Text:Spanish
Text:32506434990000,Text:Postman,de.nec.nle.siafu.model.Position:38.37936852133291#-39.126067347767275,BooleanType:false,Text:Walking,Text:Russian
Text:32506434990000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506435320000,Text:Blanch,de.nec.nle.siafu.model.Position:27.14102679104294#-17.806949864920874,BooleanType:true,Text:Walking,Text:English
Text:32506435320000,Text:Wukong,de.nec.nle.siafu.model.Position:41.841183616529804#-42.153195939104975,BooleanType:true,Text:Walking,Text:English
Text:32506435320000,Text:Sheila,de.nec.nle.siafu.model.Position:34.44123665279114#-39.45035726200413,BooleanType:true,Text:Walking,Text:Spanish
Text:32506435320000,Text:Florante,de.nec.nle.siafu.model.Position:26.16600885858948#-35.37614743567522,BooleanType:true,Text:Walking,Text:English
Text:32506435320000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506435320000,Text:Yanyan,de.nec.nle.siafu.model.Position:10.620943607442712#-0.5829328709253581,BooleanType:true,Text:Walking,Text:English
Text:32506435320000,Text:Meena,de.nec.nle.siafu.model.Position:16.33360119402863#-8.373674909947248,BooleanType:true,Text:Walking,Text:English
Text:32506435320000,Text:Farda,de.nec.nle.siafu.model.Position:29.876279386239837#-22.092484706258574,BooleanType:true,Text:Walking,Text:Spanish
Text:32506435320000,Text:Postman,de.nec.nle.siafu.model.Position:32.36233936901788#-35.11077410162696,BooleanType:false,Text:Walking,Text:Russian
Text:32506435320000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506435650000,Text:Blanch,de.nec.nle.siafu.model.Position:25.44532814915631#-16.773783284732286,BooleanType:true,Text:Walking,Text:English
Text:32506435650000,Text:Wukong,de.nec.nle.siafu.model.Position:43.70094475841643#-42.90220626929356,BooleanType:true,Text:Walking,Text:English
Text:32506435650000,Text:Sheila,de.nec.nle.siafu.model.Position:32.97991301090451#-38.01125318181554,BooleanType:true,Text:Walking,Text:Spanish
